timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666021649515,11113,OrangeLive,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,3638686,4075,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,754,0,567
1666021649515,754,OrangeLive-0,302,Found,jp@gc - Ultimate Thread Group 1-15,text,true,,1054,515,27,27,https://opensource-demo.orangehrmlive.com/,754,0,567
1666021650270,346,OrangeLive-1,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,4414,539,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,346,0,0
1666021650617,482,OrangeLive-2,200,OK,jp@gc - Ultimate Thread Group 1-15,bin,true,,1674,601,27,27,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,482,0,319
1666021650617,3418,OrangeLive-3,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,522300,611,27,27,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,426,0,0
1666021650617,3537,OrangeLive-4,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,489143,601,27,27,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,861,0,511
1666021650617,10011,OrangeLive-5,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1160473,609,27,27,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,1002,0,635
1666021650617,8140,OrangeLive-6,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,1459628,599,27,27,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,857,0,514
1666021660628,0,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,420,0,27,27,null,0,0,0
1666021649514,11113,Home,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-15,,true,,3639106,4075,27,27,null,754,2,567
1666021651515,9270,OrangeLive,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,3638673,4075,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,698,0,523
1666021651515,698,OrangeLive-0,302,Found,jp@gc - Ultimate Thread Group 1-11,text,true,,1054,515,27,27,https://opensource-demo.orangehrmlive.com/,698,0,523
1666021652214,326,OrangeLive-1,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,4401,539,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,326,0,0
1666021652541,498,OrangeLive-2,200,OK,jp@gc - Ultimate Thread Group 1-11,bin,true,,1674,601,27,27,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,498,0,332
1666021652541,2947,OrangeLive-3,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,522300,611,27,27,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,673,0,339
1666021652541,2077,OrangeLive-4,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,489143,601,27,27,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,382,0,0
1666021652541,8244,OrangeLive-5,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,1160473,609,27,27,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,1036,0,521
1666021652541,2213,OrangeLive-6,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,1459628,599,27,27,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,856,0,519
1666021660784,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,420,0,27,27,null,0,0,0
1666021651514,9271,Home,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-11,,true,,3639093,4075,27,27,null,698,1,523
1666021650015,10975,OrangeLive,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,3638700,4075,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1892,0,1721
1666021650015,1892,OrangeLive-0,302,Found,jp@gc - Ultimate Thread Group 1-14,text,true,,1054,515,27,27,https://opensource-demo.orangehrmlive.com/,1892,0,1721
1666021651907,502,OrangeLive-1,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,4428,539,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,502,0,0
1666021652410,489,OrangeLive-2,200,OK,jp@gc - Ultimate Thread Group 1-14,bin,true,,1674,601,27,27,https://opensource-demo.orangehrmlive.com/web/dist/favicon.ico?1660914792648,489,0,322
1666021652410,4167,OrangeLive-3,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,522300,611,27,27,https://opensource-demo.orangehrmlive.com/web/dist/css/chunk-vendors.css?1660914792648,692,0,337
1666021652410,4216,OrangeLive-4,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,489143,601,27,27,https://opensource-demo.orangehrmlive.com/web/dist/css/app.css?1660914792648,1071,0,341
1666021652410,5923,OrangeLive-5,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1160473,609,27,27,https://opensource-demo.orangehrmlive.com/web/dist/js/chunk-vendors.js?1660914792648,755,0,404
1666021652410,8580,OrangeLive-6,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,1459628,599,27,27,https://opensource-demo.orangehrmlive.com/web/dist/js/app.js?1660914792648,399,0,0
1666021660990,1,Debug Sampler,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,420,0,27,27,null,0,0,0
1666021650014,10976,Home,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,3639120,4075,27,27,null,1892,2,1721
1666021660856,703,Login,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,10344,5063,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,192,0,0
1666021660856,192,Login-0,302,Found,jp@gc - Ultimate Thread Group 1-9,text,true,,1054,717,27,27,https://opensource-demo.orangehrmlive.com/,192,0,0
1666021661048,335,Login-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,4325,640,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,335,0,0
